heading,content_summary,article_link,img_link,month_date,time,Year,heading_len,word_count,avg_word_len
 up five of a family found murdered in prayagraj , Five members of a family including a couple and their three children were found murdered inside their rented accommodation in Khagalpur village under the limits of Nawabganj police station in trans Ganga pocket of Prayagraj district on Saturday morning ,https://timesofindia.indiatimes.com/city/allahabad/up-five-of-a-family-found-murdered-in-prayagraj/articleshow/90873070.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-90873070,width-300,resizemode-4/90873070.jpg",Apr 16,10:00,2022,50,9,4.444444444444445
 bihar goons shoot ara trader dead in broad daylight , Bhojpur SP Sanjay Kumar Singh said police were probing the case from all angles including land dispute ,https://timesofindia.indiatimes.com/city/patna/bihar-goons-shoot-ara-trader-dead-in-broad-daylight/articleshow/91975892.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-91975892,width-300,resizemode-4/91975892.jpg",Jun 03,09:52,2022,54,9,4.888888888888889
 mumbai eow arrests man in connection with fixed deposit fraud case , The city economic offences wing EOW recently arrested a 40yearold man in connection with a Rs 216 crore fixed deposit fraud case ,https://timesofindia.indiatimes.com/city/mumbai/mumbai-eow-arrests-man-in-connection-with-fixed-deposit-fraud-case/articleshow/91474489.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-91474489,width-300,resizemode-4/91474489.jpg",May 10,21:48,2022,68,11,5.090909090909091
 mumbai chhota shakeel aide riyaz bhati arrested in fresh case of extortion , The city crime branch on Monday arrested gangster Chhota Shakeels aide Riyaz Bhati in a fresh case of extortion Bhati was arrested on the complaints of a 1993 bomb blast accused turned approver Usman Jaan Khan who alleged that Bhati was harassing threatening and demanding money from him ,https://timesofindia.indiatimes.com/city/mumbai/mumbai-chhota-shakeel-aide-riyaz-bhati-arrested-in-fresh-case-of-extortion/articleshow/94653754.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-94653754,width-300,resizemode-4/94653754.jpg",Oct 05,07:52,2022,77,12,5.333333333333333
 maternal uncle sentenced to 25 years in jail for raping niece , A court here has sentenced the maternal uncle of a teenage girl to 25years imprisonment along with heavy fine for raping his niece in Vrindavan area over four years ago ,https://timesofindia.indiatimes.com/city/agra/maternal-uncle-sentenced-to-25-years-in-jail-for-raping-niece/articleshow/88126073.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88126073,width-300,resizemode-4/88126073.jpg",Dec 06,18:13,2021,63,11,4.636363636363637
 chennai three men steal rs 4 lakh from bike held with cam help , A threemember gang has been arrested for stealing 4 lakh from a mans motorcycle when he stopped for a cup of tea ,https://timesofindia.indiatimes.com/city/chennai/chennai-three-men-steal-rs-4-lakh-from-bike-held-with-cam-help/articleshow/88115309.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88115309,width-300,resizemode-4/88115309.jpg",Dec 06,09:50,2021,66,13,4.0
 two held for duping 40 job aspirants in chennai , A 38yearold man and his personal assistant were arrested from Thousand Lights on Sunday on charges of cheating 40 job aspirants and duping them of 48 lakh after promising to offer them jobs aboard merchant ships ,https://timesofindia.indiatimes.com/city/chennai/two-held-for-duping-40-job-aspirants-in-chennai/articleshow/88115142.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88115142,width-300,resizemode-4/88115142.jpg",Dec 06,09:38,2021,49,9,4.333333333333333
 bhopal 45yearold sexually harassed by painter in gautam nagar , A 45yearold woman was allegedly sexually harassed by a painter who was called for white washing at the home in Gautam Nagar locality on Saturday night ,https://timesofindia.indiatimes.com/city/bhopal/bhopal-45-year-old-sexually-harassed-by-painter-in-gautam-nagar/articleshow/88113540.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88113540,width-300,resizemode-4/88113540.jpg",Dec 06,08:16,2021,66,9,6.222222222222222
 chennai man 32 held for selling rented cars , A 32yearold car dealer was arrested on charges of cheating car owners with fake promises in a rental scheme ,https://timesofindia.indiatimes.com/city/chennai/chennai-man-32-held-for-selling-rented-cars/articleshow/88113166.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88113166,width-300,resizemode-4/88113166.jpg",Dec 06,07:07,2021,48,8,4.875
 75yearold doctor attacked during morning walk in ahmedabad , Adding to the cases of attacks on elderly people in the city a 75yearold doctor claimed he was assaulted by two unidentified men on a motorcycle when he was out for his morning walk in Memnagar ,https://timesofindia.indiatimes.com/city/ahmedabad/75-yr-old-doctor-attacked-during-morning-walk-in-ahmedabad/articleshow/88110697.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88110697,width-300,resizemode-4/88110697.jpg",Dec 06,04:57,2021,62,8,6.625
 coimbatore historysheeter killed by gang in mettupalayam , A sixmember gang murdered a man in Mettupalayam on Sunday ,https://timesofindia.indiatimes.com/city/coimbatore/history-sheeter-killed-by-gang/articleshow/88111071.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88111071,width-300,resizemode-4/88111071.jpg",Dec 06,04:39,2021,60,7,7.428571428571429
 hyderabad woman kills self after tailor husband gets blouse wrong , A housewife committed suicide after her husband who is a tailor by profession did not stitch her blouse to her liking ,https://timesofindia.indiatimes.com/city/hyderabad/woman-kills-self-after-tailor-husband-gets-blouse-wrong/articleshow/88111471.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88111471,width-300,resizemode-4/88111471.jpg",Dec 06,04:30,2021,68,10,5.7
 11yearold girl raped multiple times in surat , A 21yearold man befriended an 11yearold minor and lured her to going with him to a hotel in Dindoli area of Surat where he allegedly raped her ,https://timesofindia.indiatimes.com/city/surat/11-yr-old-girl-raped-multiple-times/articleshow/88110429.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88110429,width-300,resizemode-4/88110429.jpg",Dec 06,04:29,2021,48,7,5.714285714285714
 four held for robbing pedestrian of rs 50000 in pune , Four men have been arrested on the charge of robbing a pedestrian of Rs 50000 around 1230pm on Friday in the Sadashiv Peth area ,https://timesofindia.indiatimes.com/city/pune/four-held-for-robbing-pedestrian-of-rs-50k/articleshow/88097338.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88097338,width-300,resizemode-4/88097338.jpg",Dec 05,04:46,2021,55,10,4.4
 pune 3 arrested for posing as doctors treating hair fall , The crime branch arrested three people on Friday for posing as medical practitioners and “treating” people for hair fall at their clinicstudio facility in Vimannagar ,https://timesofindia.indiatimes.com/city/pune/3-arrested-for-posing-as-docs-treating-hair-fall/articleshow/88096932.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88096932,width-300,resizemode-4/88096932.jpg",Dec 05,04:02,2021,60,10,4.9
 up triple murder last location of sushil found at atal ghat police fear the worst , The police have found some leads about the professor of Forensic Science who is at large after allegedly murdering his wife son and daughter in their Divinity Apartments flat in Indira Nagar Kalyanpur on Friday ,https://timesofindia.indiatimes.com/city/kanpur/up-triple-murder-last-location-of-sushil-found-at-atal-ghat-police-fear-the-worst/articleshow/88096708.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-78553754,width-300,resizemode-4/78553754.jpg",Dec 04,23:42,2021,85,15,4.6
 man arrested from up after rs 16 lakh theft in santacruz , A historysheeter has been tracked and arrested from a Naxalite belt in Uttar Pradesh almost a monthandahalf after he burgled a real estate broker’s flat in Santacruz east and made away with Rs 5 lakh and goldanddiamond jewellery worth Rs 11 lakh ,https://timesofindia.indiatimes.com/city/mumbai/mumbai-man-arrested-from-up-after-rs-16-lakh-theft-in-santacruz/articleshow/86467034.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-86467034,width-300,resizemode-4/86467034.jpg",Sep 24,04:45,2021,58,11,4.181818181818182
 lucknow spurned lover throws girl off roof in gudamba assaults her uncle , A girl in her early 20s sustained fatal injuries after a youth stormed into her house and threw her down from the rooftop in Gudamba police station area on Thursday ,https://timesofindia.indiatimes.com/city/lucknow/spurned-lover-throws-girl-off-roof-assaults-her-uncle/articleshow/86467425.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-86467425,width-300,resizemode-4/86467425.jpg",Sep 24,04:27,2021,76,12,5.25
 extortion case first chargesheet submitted against former mumbai cp param bir singh , The crime branch on Saturday submitted a chargesheet against former police chief Param Bir Singh and dismissed cop Sachin Waze in an extortion case ,https://timesofindia.indiatimes.com/city/mumbai/extortion-case-first-chargesheet-submitted-against-former-mumbai-cp-param-bir-singh/articleshow/88088189.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88088189,width-300,resizemode-4/88088189.jpg",Dec 04,13:40,2021,86,12,6.083333333333333
 youth arrested for visa fraud in kerala , Muvattupuzha police on Friday arrested a 33yearold man for allegedly cheating job aspirants of crores of rupees by making bogus visa offers ,https://timesofindia.indiatimes.com/city/kochi/youth-arrested-for-visa-fraud-in-kerala/articleshow/88084446.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88084446,width-300,resizemode-4/88084446.jpg",Dec 04,09:37,2021,41,7,4.714285714285714
 telangana mom granny held for girl’s murder , Nearly a fortnight after a teenage girl died under suspicious circumstances her mother and her grand mother were arrested by Warangal police on Friday ,https://timesofindia.indiatimes.com/city/hyderabad/mom-granny-held-for-girls-murder/articleshow/88080974.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88080974,width-300,resizemode-4/88080974.jpg",Dec 04,04:35,2021,47,7,5.571428571428571
 teacher arrested on charge of child abuse in pune , The city police on Thursday arrested a 23yearold teacher after the father of an eightyearold boy lodged a complaint accusing the teacher of sodomising his son on Tuesday evening when the child had gone to the tutor’s house for classes ,https://timesofindia.indiatimes.com/city/pune/teacher-arrested-on-charge-of-child-abuse/articleshow/88080295.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88080295,width-300,resizemode-4/88080295.jpg",Dec 04,04:33,2021,51,9,4.555555555555555
 spike in quantity of drugs seized in kochi , If the high number of narcotic cases in the state was earlier attributed to the extensive reportage of even minor incidents the district has been witnessing a more worrying trend as police have been foiling bids to smuggle huge quantities of ganja and synthetic drugs into the city ,https://timesofindia.indiatimes.com/city/kochi/spike-in-quantity-of-drugs-seized/articleshow/88080209.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88080209,width-300,resizemode-4/88080209.jpg",Dec 04,04:24,2021,44,8,4.375
 man on run after raping minor in alwar held in bihar , A 22yearold man was arrested from Bihar on charges of raping a minor girl in Bhiwadi of Alwar district police said on Friday ,https://timesofindia.indiatimes.com/city/jaipur/man-on-run-after-raping-minor-in-alwar-held-in-bihar/articleshow/88075707.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-88075707,width-300,resizemode-4/88075707.jpg",Dec 03,18:59,2021,54,11,3.8181818181818183
 ahmedabad wife denied covid treatment fell into coma , A 30yearold woman from Satellite a human resources manager for an IT company on Tuesday filed a complaint at Women’s police station west alleging domestic violence by her husband and inlaws ,https://timesofindia.indiatimes.com/city/ahmedabad/wife-denied-covid-treatment-fell-into-coma/articleshow/91950078.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-91950078,width-300,resizemode-4/91950078.jpg",Jun 02,03:17,2022,56,8,5.875
 maharashtra beed bjp president bhagirath biyani shoots self to death , Bhartiya Janta Partys Beed president Bhagirath Biyani 47 allegedly died by suicide by shooting self to death on Tuesday morning ,https://timesofindia.indiatimes.com/city/aurangabad/maharashtra-beed-bjp-president-bhagirath-biyani-shoots-self-to-death/articleshow/94781861.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-94781861,width-300,resizemode-4/94781861.jpg",Oct 11,13:34,2022,71,10,6.0
